start,end,ngram,term,cui,similarity,semtypes,preferred,elem_id,source_filename
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1014,PMC7379698.txt
121,130,injection,injection,C0021485,1.0,{'T061'},1,1014,PMC7379698.txt
121,130,injection,injection,C1533685,1.0,{'T061'},0,1014,PMC7379698.txt
205,214,5 minutes,5 minutes,C0886384,1.0,{'T061'},1,1014,PMC7379698.txt
221,230,injection,injection,C0021485,1.0,{'T061'},1,1014,PMC7379698.txt
221,230,injection,injection,C1533685,1.0,{'T061'},0,1014,PMC7379698.txt
351,360,blindness,blindness,C0456909,1.0,{'T047'},0,1014,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1014,PMC7379698.txt
132,140,probably,probably,C0332148,1.0,{'T033'},1,1014,PMC7379698.txt
164,172,puncture,puncture,C0034117,1.0,{'T058'},1,1014,PMC7379698.txt
511,519,puncture,puncture,C0034117,1.0,{'T058'},1,1014,PMC7379698.txt
303,309,manual,manual,C0024763,1.0,"{'T073', 'T170'}",0,1014,PMC7379698.txt
47,50,Air,Air,C3536832,1.0,"{'T197', 'T121'}",0,1014,PMC7379698.txt
440,443,air,air,C3536832,1.0,"{'T197', 'T121'}",0,1014,PMC7379698.txt
231,245,pneumocephalus,pneumocephalus,C0032268,1.0,{'T047'},0,1015,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1015,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1015,PMC7379698.txt
75,84,avoidance,avoidance,C0870186,1.0,{'T041'},1,1015,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1015,PMC7379698.txt
111,119,epidural,epidural,C0812144,1.0,{'T061'},1,1015,PMC7379698.txt
175,183,flushing,flushing,C0016382,1.0,{'T184'},0,1015,PMC7379698.txt
189,197,puncture,puncture,C0034117,1.0,{'T058'},1,1015,PMC7379698.txt
198,204,needle,needle,C0027551,1.0,{'T074'},1,1015,PMC7379698.txt
212,218,liquid,liquid,C0301571,1.0,{'T061'},1,1015,PMC7379698.txt
212,218,liquid,liquid,C1304698,1.0,{'T033'},1,1015,PMC7379698.txt
65,70,Group,Group,C1561557,1.0,{'T031'},1,1015,PMC7379698.txt
100,103,air,air,C3536832,1.0,"{'T197', 'T121'}",0,1015,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1016,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1016,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1016,PMC7379698.txt
125,133,flushing,flushing,C0016382,1.0,{'T184'},0,1016,PMC7379698.txt
114,121,needles,needles,C0027551,1.0,{'T074'},1,1016,PMC7379698.txt
146,152,liquid,liquid,C0301571,1.0,{'T061'},1,1016,PMC7379698.txt
146,152,liquid,liquid,C1304698,1.0,{'T033'},1,1016,PMC7379698.txt
62,67,Group,Group,C1561557,1.0,{'T031'},1,1016,PMC7379698.txt
91,94,air,air,C3536832,1.0,"{'T197', 'T121'}",0,1016,PMC7379698.txt
329,349,spinal cord injuries,spinal cord injuries,C0037929,1.0,{'T037'},1,1017,PMC7379698.txt
78,93,claims analysis,claims analysis,C0021677,1.0,{'T058'},1,1017,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1017,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1017,PMC7379698.txt
173,182,procedure,procedure,C0184661,1.0,{'T061'},1,1017,PMC7379698.txt
196,205,secondary,secondary,C0027627,1.0,{'T191'},1,1017,PMC7379698.txt
274,283,procedure,procedure,C0184661,1.0,{'T061'},1,1017,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1017,PMC7379698.txt
57,65,Sedation,Sedation,C0235195,1.0,{'T033'},0,1017,PMC7379698.txt
57,65,Sedation,Sedation,C0344106,1.0,{'T061'},0,1017,PMC7379698.txt
57,65,Sedation,Sedation,C5400562,1.0,{'T033'},0,1017,PMC7379698.txt
187,195,suffered,suffered,C0683278,1.0,{'T048'},1,1017,PMC7379698.txt
213,219,trauma,trauma,C3714660,1.0,{'T037'},0,1017,PMC7379698.txt
243,256,consciousness,consciousness,C0009791,1.0,{'T033'},1,1018,PMC7379698.txt
243,256,consciousness,consciousness,C0234421,1.0,{'T041'},1,1018,PMC7379698.txt
359,370,stimulation,stimulation,C1292856,1.0,{'T061'},0,1018,PMC7379698.txt
229,239,depression,depression,C0344315,1.0,{'T048'},1,1018,PMC7379698.txt
229,239,depression,depression,C1579931,1.0,{'T184'},1,1018,PMC7379698.txt
229,239,depression,depression,C0011570,1.0,{'T048'},0,1018,PMC7379698.txt
229,239,depression,depression,C0011581,1.0,{'T048'},0,1018,PMC7379698.txt
229,239,depression,depression,C0812393,1.0,{'T048'},0,1018,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1018,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1018,PMC7379698.txt
443,452,procedure,procedure,C0184661,1.0,{'T061'},1,1018,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1018,PMC7379698.txt
122,130,sedation,sedation,C0235195,1.0,{'T033'},1,1018,PMC7379698.txt
122,130,sedation,sedation,C0344106,1.0,{'T061'},0,1018,PMC7379698.txt
296,303,aroused,aroused,C0043012,1.0,{'T041'},1,1018,PMC7379698.txt
351,358,painful,painful,C0030193,1.0,{'T184'},1,1018,PMC7379698.txt
289,295,easily,easily,C0332219,1.0,{'T033'},1,1018,PMC7379698.txt
65,70,Group,Group,C1561557,1.0,{'T031'},1,1018,PMC7379698.txt
407,411,able,able,C1299581,1.0,{'T033'},1,1018,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1019,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1019,PMC7379698.txt
177,186,procedure,procedure,C0184661,1.0,{'T061'},1,1019,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1019,PMC7379698.txt
78,86,sedation,sedation,C0235195,1.0,{'T033'},1,1019,PMC7379698.txt
78,86,sedation,sedation,C0344106,1.0,{'T061'},0,1019,PMC7379698.txt
62,67,Group,Group,C1561557,1.0,{'T031'},1,1019,PMC7379698.txt
141,145,able,able,C1299581,1.0,{'T033'},1,1019,PMC7379698.txt
226,250,prophylactic antibiotics,prophylactic antibiotics,C2114838,1.0,{'T061'},1,1020,PMC7379698.txt
226,250,prophylactic antibiotics,prophylactic antibiotic,C0362063,0.9523809523809523,{'T033'},1,1020,PMC7379698.txt
42,54,Prophylactic,Prophylactic,C0009653,1.0,{'T074'},1,1020,PMC7379698.txt
42,54,Prophylactic,Prophylactic,C0355642,1.0,{'T121'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C0003237,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540704,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540705,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540706,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540707,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540708,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540709,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C3540710,1.0,{'T195'},1,1020,PMC7379698.txt
55,66,Antibiotics,Antibiotics,C0003232,1.0,{'T195'},0,1020,PMC7379698.txt
80,90,Accidental,Accidental,C0000924,1.0,{'T067'},1,1020,PMC7379698.txt
160,170,guidelines,guidelines,C0162791,1.0,{'T170'},1,1020,PMC7379698.txt
160,170,guidelines,guidelines,C0220845,1.0,{'T170'},1,1020,PMC7379698.txt
160,170,guidelines,guidelines,C0282423,1.0,{'T170'},1,1020,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1020,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1020,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1020,PMC7379698.txt
97,105,Puncture,Puncture,C0033119,1.0,{'T037'},0,1020,PMC7379698.txt
97,105,Puncture,Puncture,C0034117,1.0,{'T058'},0,1020,PMC7379698.txt
92,96,Disc,Disc,C1696131,1.0,{'T170'},1,1020,PMC7379698.txt
92,96,Disc,Disc,C1556138,1.0,{'T023'},0,1020,PMC7379698.txt
174,198,prophylactic antibiotics,prophylactic antibiotics,C2114838,1.0,{'T061'},1,1021,PMC7379698.txt
174,198,prophylactic antibiotics,prophylactic antibiotic,C0362063,0.9523809523809523,{'T033'},1,1021,PMC7379698.txt
103,114,discography,discography,C0203206,1.0,{'T060'},0,1021,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1021,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1021,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1021,PMC7379698.txt
88,96,discitis,discitis,C0012624,1.0,{'T047'},0,1021,PMC7379698.txt
164,172,discitis,discitis,C0012624,1.0,{'T047'},0,1021,PMC7379698.txt
65,70,Group,Group,C1561557,1.0,{'T031'},1,1021,PMC7379698.txt
87,111,prophylactic antibiotics,prophylactic antibiotics,C2114838,1.0,{'T061'},1,1022,PMC7379698.txt
87,111,prophylactic antibiotics,prophylactic antibiotic,C0362063,0.9523809523809523,{'T033'},1,1022,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1022,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1022,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1022,PMC7379698.txt
120,128,puncture,puncture,C0034117,1.0,{'T058'},1,1022,PMC7379698.txt
62,67,Group,Group,C1561557,1.0,{'T031'},1,1022,PMC7379698.txt
115,119,disc,disc,C1444662,1.0,{'T033'},1,1022,PMC7379698.txt
133,149,epidural abscess,epidural abscess,C0270629,1.0,{'T047'},1,1023,PMC7379698.txt
775,789,concentrations,concentrations,C0086045,1.0,{'T041'},1,1023,PMC7379698.txt
288,301,surgical gown,surgical gown,C0181066,1.0,{'T074'},1,1023,PMC7379698.txt
410,423,chlorhexidine,chlorhexidine,C0008196,1.0,"{'T109', 'T121'}",0,1023,PMC7379698.txt
453,466,arachnoiditis,arachnoiditis,C0003708,1.0,{'T047'},0,1023,PMC7379698.txt
640,653,complications,complications,C0009566,1.0,{'T046'},1,1023,PMC7379698.txt
660,673,chlorhexidine,chlorhexidine,C0008196,1.0,"{'T109', 'T121'}",0,1023,PMC7379698.txt
749,762,chlorhexidine,chlorhexidine,C0008196,1.0,"{'T109', 'T121'}",0,1023,PMC7379698.txt
861,874,chlorhexidine,chlorhexidine,C0008196,1.0,"{'T109', 'T121'}",0,1023,PMC7379698.txt
384,395,antiseptics,antiseptics,C0003205,1.0,{'T121'},1,1023,PMC7379698.txt
79,89,prevention,prevention,C0199176,1.0,{'T061'},0,1023,PMC7379698.txt
99,109,infections,infections,C3714514,1.0,{'T046'},1,1023,PMC7379698.txt
118,128,meningitis,meningitis,C0025289,1.0,{'T047'},0,1023,PMC7379698.txt
167,177,guidelines,guidelines,C0162791,1.0,{'T170'},1,1023,PMC7379698.txt
167,177,guidelines,guidelines,C0220845,1.0,{'T170'},1,1023,PMC7379698.txt
167,177,guidelines,guidelines,C0282423,1.0,{'T170'},1,1023,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1023,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1023,PMC7379698.txt
38,47,Sterility,Sterility,C0021359,1.0,{'T033'},1,1023,PMC7379698.txt
38,47,Sterility,Sterility,C4074771,1.0,{'T046'},0,1023,PMC7379698.txt
48,57,Sterility,Sterility,C0021359,1.0,{'T033'},1,1023,PMC7379698.txt
48,57,Sterility,Sterility,C4074771,1.0,{'T046'},0,1023,PMC7379698.txt
247,256,sterility,sterility,C4074771,1.0,{'T046'},0,1023,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1023,PMC7379698.txt
313,321,epidural,epidural,C0812144,1.0,{'T061'},1,1023,PMC7379698.txt
843,851,possible,possible,C0332149,1.0,{'T033'},1,1023,PMC7379698.txt
915,923,epidural,epidural,C0812144,1.0,{'T061'},1,1023,PMC7379698.txt
280,287,sterile,sterile,C4074771,1.0,{'T046'},1,1023,PMC7379698.txt
424,431,alcohol,alcohol,C0001962,1.0,"{'T109', 'T121'}",0,1023,PMC7379698.txt
424,431,alcohol,alcohol,C0001975,1.0,"{'T109', 'T121'}",0,1023,PMC7379698.txt
942,948,needle,needle,C0027551,1.0,{'T074'},1,1023,PMC7379698.txt
879,884,given,given,C3244317,1.0,{'T170'},1,1023,PMC7379698.txt
213,225,disinfection,disinfection,C0012683,1.0,{'T061'},0,1024,PMC7379698.txt
382,393,medications,medications,C0013227,1.0,{'T121'},1,1024,PMC7379698.txt
96,106,guidelines,guidelines,C0162791,1.0,{'T170'},1,1024,PMC7379698.txt
96,106,guidelines,guidelines,C0220845,1.0,{'T170'},1,1024,PMC7379698.txt
96,106,guidelines,guidelines,C0282423,1.0,{'T170'},1,1024,PMC7379698.txt
138,148,Prevention,Prevention,C0199176,1.0,{'T061'},0,1024,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1024,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1024,PMC7379698.txt
128,137,Infection,Infection,C0009450,1.0,{'T047'},0,1024,PMC7379698.txt
128,137,Infection,Infection,C3714514,1.0,{'T046'},0,1024,PMC7379698.txt
324,333,encounter,encounter,C1512346,1.0,{'T058'},1,1024,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1024,PMC7379698.txt
369,377,syringes,syringes,C0039142,1.0,{'T074'},1,1024,PMC7379698.txt
176,183,alcohol,alcohol,C0001962,1.0,"{'T109', 'T121'}",0,1024,PMC7379698.txt
176,183,alcohol,alcohol,C0001975,1.0,"{'T109', 'T121'}",0,1024,PMC7379698.txt
334,341,sterile,sterile,C4074771,1.0,{'T046'},1,1024,PMC7379698.txt
360,367,needles,needles,C0027551,1.0,{'T074'},1,1024,PMC7379698.txt
62,67,Group,Group,C1561557,1.0,{'T031'},1,1024,PMC7379698.txt
119,124,Group,Group,C1561557,1.0,{'T031'},1,1024,PMC7379698.txt
38,52,Anticoagulants,Anticoagulants,C0261806,1.0,{'T037'},1,1025,PMC7379698.txt
38,52,Anticoagulants,Anticoagulants,C2879146,1.0,{'T037'},1,1025,PMC7379698.txt
38,52,Anticoagulants,Anticoagulants,C0003280,1.0,{'T121'},0,1025,PMC7379698.txt
38,52,Anticoagulants,Anticoagulants,C0161530,1.0,{'T037'},0,1025,PMC7379698.txt
83,97,anticoagulants,anticoagulants,C0003280,1.0,{'T121'},0,1025,PMC7379698.txt
58,71,complications,complications,C0009566,1.0,{'T046'},1,1025,PMC7379698.txt
111,124,infiltrations,infiltrations,C0702249,1.0,{'T061'},1,1025,PMC7379698.txt
175,185,guidelines,guidelines,C0162791,1.0,{'T170'},1,1025,PMC7379698.txt
175,185,guidelines,guidelines,C0220845,1.0,{'T170'},1,1025,PMC7379698.txt
175,185,guidelines,guidelines,C0282423,1.0,{'T170'},1,1025,PMC7379698.txt
4,13,Avoidance,Avoidance,C0870186,1.0,{'T041'},0,1025,PMC7379698.txt
26,35,Injection,Injection,C1533685,1.0,{'T061'},0,1025,PMC7379698.txt
17,25,Vascular,Vascular,C0005847,1.0,{'T023'},1,1025,PMC7379698.txt
102,110,epidural,epidural,C0812144,1.0,{'T061'},1,1025,PMC7379698.txt
135,143,reported,reported,C0700287,1.0,{'T058'},1,1025,PMC7379698.txt
1653,1678,interventional procedures,interventional procedures,C0184661,1.0,{'T061'},1,1026,PMC7379698.txt
588,610,surgical decompression,surgical decompression,C0376530,1.0,{'T061'},1,1026,PMC7379698.txt
1289,1309,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1026,PMC7379698.txt
1360,1380,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1026,PMC7379698.txt
1443,1463,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1026,PMC7379698.txt
1906,1926,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1026,PMC7379698.txt
1626,1644,spinal cord trauma,spinal cord trauma,C0037929,1.0,{'T037'},1,1026,PMC7379698.txt
294,311,epidural hematoma,epidural hematoma,C0238154,1.0,{'T046'},1,1026,PMC7379698.txt
861,878,epidural hematoma,epidural hematoma,C0238154,1.0,{'T046'},1,1026,PMC7379698.txt
981,998,epidural hematoma,epidural hematoma,C0238154,1.0,{'T046'},1,1026,PMC7379698.txt
84,100,Conus Medullaris,Conus Medullaris,C0149601,1.0,{'T023'},0,1026,PMC7379698.txt
1494,1509,corticosteroids,corticosteroids,C0001617,1.0,"{'T109', 'T121', 'T125'}",0,1026,PMC7379698.txt
1861,1876,corticosteroids,corticosteroids,C0001617,1.0,"{'T109', 'T121', 'T125'}",0,1026,PMC7379698.txt
189,203,corticosteroid,corticosteroid,C0001617,1.0,"{'T109', 'T121', 'T125'}",0,1026,PMC7379698.txt
1111,1125,blood pressure,blood pressure,C0005824,1.0,{'T058'},1,1026,PMC7379698.txt
1111,1125,blood pressure,blood pressure,C1271104,1.0,{'T033'},1,1026,PMC7379698.txt
1111,1125,blood pressure,blood pressure,C1272641,1.0,{'T033'},1,1026,PMC7379698.txt
1111,1125,blood pressure,blood pressure,C0005823,1.0,{'T040'},0,1026,PMC7379698.txt
43,56,Complications,Complications,C0009566,1.0,{'T046'},0,1026,PMC7379698.txt
43,56,Complications,Complications,C0802632,1.0,{'T201'},0,1026,PMC7379698.txt
1801,1814,neurotoxicity,neurotoxicity,C0235032,1.0,{'T037'},0,1026,PMC7379698.txt
1838,1851,hyperglycemia,hyperglycemia,C0020456,1.0,{'T047'},0,1026,PMC7379698.txt
932,944,intervention,intervention,C0886296,1.0,{'T058'},1,1026,PMC7379698.txt
1554,1566,nerve injury,nerve injury,C0161479,1.0,{'T037'},0,1026,PMC7379698.txt
842,853,laminectomy,laminectomy,C0022983,1.0,{'T061'},0,1026,PMC7379698.txt
1713,1724,association,association,C0004083,1.0,{'T041'},1,1026,PMC7379698.txt
1255,1265,anesthesia,anesthesia,C2219802,1.0,{'T033'},1,1026,PMC7379698.txt
1255,1265,anesthesia,anesthesia,C0002903,1.0,{'T061'},0,1026,PMC7379698.txt
1255,1265,anesthesia,anesthesia,C0278134,1.0,{'T184'},0,1026,PMC7379698.txt
1527,1537,anesthesia,anesthesia,C2219802,1.0,{'T033'},1,1026,PMC7379698.txt
1527,1537,anesthesia,anesthesia,C0002903,1.0,{'T061'},0,1026,PMC7379698.txt
1527,1537,anesthesia,anesthesia,C0278134,1.0,{'T184'},0,1026,PMC7379698.txt
59,68,Medullary,Medullary,C0001629,1.0,{'T023'},1,1026,PMC7379698.txt
59,68,Medullary,Medullary,C0025148,1.0,{'T023'},1,1026,PMC7379698.txt
59,68,Medullary,Medullary,C1550278,1.0,{'T023'},1,1026,PMC7379698.txt
278,287,secondary,secondary,C0027627,1.0,{'T191'},1,1026,PMC7379698.txt
475,484,emergency,emergency,C1546399,1.0,{'T033'},1,1026,PMC7379698.txt
475,484,emergency,emergency,C1553500,1.0,{'T058'},1,1026,PMC7379698.txt
475,484,emergency,emergency,C0013956,1.0,{'T067'},0,1026,PMC7379698.txt
1060,1069,confirmed,confirmed,C0750484,1.0,{'T033'},1,1026,PMC7379698.txt
1271,1280,procedure,procedure,C0184661,1.0,{'T061'},1,1026,PMC7379698.txt
129,137,function,function,C0031843,1.0,{'T039'},1,1026,PMC7379698.txt
180,188,epidural,epidural,C0812144,1.0,{'T061'},1,1026,PMC7379698.txt
269,277,ischemia,ischemia,C0022116,1.0,{'T046'},0,1026,PMC7379698.txt
327,335,negative,negative,C0205160,1.0,{'T033'},1,1026,PMC7379698.txt
681,689,symptoms,symptoms,C1457887,1.0,{'T184'},0,1026,PMC7379698.txt
1038,1046,ischemia,ischemia,C0022116,1.0,{'T046'},0,1026,PMC7379698.txt
1185,1193,drainage,drainage,C0012621,1.0,{'T031'},1,1026,PMC7379698.txt
1185,1193,drainage,drainage,C2926602,1.0,{'T184'},1,1026,PMC7379698.txt
1881,1889,probably,probably,C0332148,1.0,{'T033'},1,1026,PMC7379698.txt
315,322,abscess,abscess,C0000833,1.0,{'T047'},0,1026,PMC7379698.txt
485,492,CT scan,CT scan,C0040405,1.0,{'T060'},0,1026,PMC7379698.txt
1002,1009,abscess,abscess,C0000833,1.0,{'T047'},0,1026,PMC7379698.txt
434,440,direct,direct,C3244286,1.0,{'T170'},1,1026,PMC7379698.txt
1244,1250,proven,proven,C0700164,1.0,"{'T123', 'T121'}",1,1026,PMC7379698.txt
1619,1625,direct,direct,C3244286,1.0,{'T170'},1,1026,PMC7379698.txt
668,673,start,start,C1552850,1.0,{'T170'},1,1026,PMC7379698.txt
787,792,doubt,doubt,C0870444,1.0,{'T041'},1,1026,PMC7379698.txt
923,928,speed,speed,C0002658,1.0,"{'T109', 'T121'}",1,1026,PMC7379698.txt
1013,1018,ruled,ruled,C1446409,1.0,{'T033'},1,1026,PMC7379698.txt
1735,1740,worse,worse,C1457868,1.0,{'T033'},1,1026,PMC7379698.txt
250,254,rule,rule,C0870077,1.0,{'T170'},1,1026,PMC7379698.txt
250,254,rule,rule,C1446409,1.0,{'T033'},1,1026,PMC7379698.txt
777,781,cast,cast,C0179686,1.0,{'T074'},1,1026,PMC7379698.txt
777,781,cast,cast,C0302143,1.0,{'T031'},1,1026,PMC7379698.txt
1266,1270,pain,pain,C0030193,1.0,{'T184'},0,1026,PMC7379698.txt
18,21,You,You,C5571038,1.0,{'T033'},1,1026,PMC7379698.txt
889,909,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1027,PMC7379698.txt
966,986,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1027,PMC7379698.txt
191,209,epidural injection,epidural injection,C0812144,1.0,{'T061'},1,1027,PMC7379698.txt
773,790,epidural hematoma,epidural hematoma,C0238154,1.0,{'T046'},1,1027,PMC7379698.txt
277,293,local anesthetic,local anesthetic,C0002921,1.0,{'T061'},0,1027,PMC7379698.txt
277,293,local anesthetic,local anesthetic,C0002934,1.0,"{'T109', 'T121'}",0,1027,PMC7379698.txt
136,151,rapid diagnosis,rapid diagnosis,C0597356,1.0,{'T060'},0,1027,PMC7379698.txt
1033,1047,blood pressure,blood pressure,C0005824,1.0,{'T058'},1,1027,PMC7379698.txt
1033,1047,blood pressure,blood pressure,C1271104,1.0,{'T033'},1,1027,PMC7379698.txt
1033,1047,blood pressure,blood pressure,C1272641,1.0,{'T033'},1,1027,PMC7379698.txt
1033,1047,blood pressure,blood pressure,C0005823,1.0,{'T040'},0,1027,PMC7379698.txt
43,56,Complications,Complications,C0009566,1.0,{'T046'},0,1027,PMC7379698.txt
43,56,Complications,Complications,C0802632,1.0,{'T201'},0,1027,PMC7379698.txt
258,271,concentration,concentration,C0086045,1.0,{'T041'},0,1027,PMC7379698.txt
172,184,nerve injury,nerve injury,C0161479,1.0,{'T037'},0,1027,PMC7379698.txt
560,571,nerve block,nerve block,C0027741,1.0,{'T061'},0,1027,PMC7379698.txt
758,769,compression,compression,C0565514,1.0,{'T061'},1,1027,PMC7379698.txt
938,949,compression,compression,C0565514,1.0,{'T061'},1,1027,PMC7379698.txt
159,168,suspicion,suspicion,C0242114,1.0,{'T041'},1,1027,PMC7379698.txt
346,355,secondary,secondary,C0027627,1.0,{'T191'},1,1027,PMC7379698.txt
395,404,procedure,procedure,C0184661,1.0,{'T061'},1,1027,PMC7379698.txt
314,322,possible,possible,C0332149,1.0,{'T033'},1,1027,PMC7379698.txt
507,515,symptoms,symptoms,C1457887,1.0,{'T184'},0,1027,PMC7379698.txt
839,847,negative,negative,C0205160,1.0,{'T033'},1,1027,PMC7379698.txt
1095,1103,drainage,drainage,C0012621,1.0,{'T031'},1,1027,PMC7379698.txt
1095,1103,drainage,drainage,C2926602,1.0,{'T184'},1,1027,PMC7379698.txt
794,801,abscess,abscess,C0000833,1.0,{'T047'},0,1027,PMC7379698.txt
953,960,present,present,C0150312,1.0,{'T033'},1,1027,PMC7379698.txt
1064,1071,monitor,monitor,C0181904,1.0,{'T074'},1,1027,PMC7379698.txt
361,367,severe,severe,C0205082,1.0,{'T033'},1,1027,PMC7379698.txt
86,91,Group,Group,C1561557,1.0,{'T031'},1,1027,PMC7379698.txt
340,345,block,block,C0028778,1.0,{'T033'},1,1027,PMC7379698.txt
463,468,block,block,C0028778,1.0,{'T033'},1,1027,PMC7379698.txt
650,655,ruled,ruled,C1446409,1.0,{'T033'},1,1027,PMC7379698.txt
297,301,used,used,C1273517,1.0,{'T033'},1,1027,PMC7379698.txt
749,753,rule,rule,C0870077,1.0,{'T170'},1,1027,PMC7379698.txt
749,753,rule,rule,C1446409,1.0,{'T033'},1,1027,PMC7379698.txt
880,884,rule,rule,C0870077,1.0,{'T170'},1,1027,PMC7379698.txt
880,884,rule,rule,C1446409,1.0,{'T033'},1,1027,PMC7379698.txt
18,21,You,You,C5571038,1.0,{'T033'},1,1027,PMC7379698.txt
446,466,spinal cord ischemia,spinal cord ischemia,C0752130,1.0,{'T047'},1,1028,PMC7379698.txt
385,402,epidural hematoma,epidural hematoma,C0238154,1.0,{'T046'},1,1028,PMC7379698.txt
607,624,local anesthetics,local anesthetics,C0002934,1.0,"{'T109', 'T121'}",0,1028,PMC7379698.txt
489,503,blood pressure,blood pressure,C0005824,1.0,{'T058'},1,1028,PMC7379698.txt
489,503,blood pressure,blood pressure,C1271104,1.0,{'T033'},1,1028,PMC7379698.txt
489,503,blood pressure,blood pressure,C1272641,1.0,{'T033'},1,1028,PMC7379698.txt
489,503,blood pressure,blood pressure,C0005823,1.0,{'T040'},0,1028,PMC7379698.txt
43,56,Complications,Complications,C0009566,1.0,{'T046'},0,1028,PMC7379698.txt
43,56,Complications,Complications,C0802632,1.0,{'T201'},0,1028,PMC7379698.txt
422,435,decompression,decompression,C0021153,1.0,{'T061'},1,1028,PMC7379698.txt
247,258,nerve block,nerve block,C0027741,1.0,{'T061'},0,1028,PMC7379698.txt
674,684,evaluation,evaluation,C1261322,1.0,{'T058'},1,1028,PMC7379698.txt
674,684,evaluation,evaluation,C0220825,1.0,{'T058'},0,1028,PMC7379698.txt
708,717,lidocaine,lidocaine,C0023660,1.0,"{'T109', 'T121'}",0,1028,PMC7379698.txt
184,192,symptoms,symptoms,C1457887,1.0,{'T184'},0,1028,PMC7379698.txt
342,350,negative,negative,C0205160,1.0,{'T033'},1,1028,PMC7379698.txt
628,636,epidural,epidural,C0812144,1.0,{'T061'},1,1028,PMC7379698.txt
406,413,abscess,abscess,C0000833,1.0,{'T047'},0,1028,PMC7379698.txt
83,88,Group,Group,C1561557,1.0,{'T031'},1,1028,PMC7379698.txt
140,145,block,block,C0028778,1.0,{'T033'},1,1028,PMC7379698.txt
18,21,You,You,C5571038,1.0,{'T033'},1,1028,PMC7379698.txt
352,355,new,new,C1578513,1.0,{'T033'},1,1028,PMC7379698.txt
594,597,low,low,C1550472,1.0,{'T170'},1,1028,PMC7379698.txt
