start,end,ngram,term,cui,similarity,semtypes,preferred,elem_id,source_filename
352,366,cardiac events,cardiac events,C0741923,1.0,{'T047'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
368,380,coagulopathy,coagulopathy,C0005779,1.0,{'T047'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
9,20,hypothermia,hypothermia,C0020672,1.0,{'T033'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
9,20,hypothermia,hypothermia,C0413252,1.0,{'T037'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
128,139,hypothermia,hypothermia,C0020672,1.0,{'T033'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
128,139,hypothermia,hypothermia,C0413252,1.0,{'T037'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
187,198,muscle mass,muscle mass,C0240417,1.0,{'T033'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
340,350,infections,infections,C3714514,1.0,{'T046'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
177,186,decreased,decreased,C0442797,1.0,{'T033'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
451,460,shivering,shivering,C0036973,1.0,{'T033'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
533,542,surgeries,surgeries,C0543467,1.0,{'T061'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
401,409,bleeding,bleeding,C0019080,1.0,{'T046'},0,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
75,81,period,period,C0025344,1.0,{'T040'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
493,497,Core,Core,C1706352,1.0,{'T074'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
493,497,Core,Core,C3274653,1.0,{'T031'},1,825,ACS_NSQIP_Geriatric_2015_Guidelines.txt
97,113,Fluid Management,Fluid Management,C0553741,1.0,{'T061'},0,826,ACS_NSQIP_Geriatric_2015_Guidelines.txt
140,150,Parameters,Parameters,C0449381,1.0,{'T033'},0,826,ACS_NSQIP_Geriatric_2015_Guidelines.txt
82,89,SECTION,section,C1552858,1.0,{'T170'},1,826,ACS_NSQIP_Geriatric_2015_Guidelines.txt
232,236,Page,Page,C1704732,1.0,{'T170'},1,826,ACS_NSQIP_Geriatric_2015_Guidelines.txt
49,64,adverse effects,adverse effects,C0879626,1.0,{'T046'},1,827,ACS_NSQIP_Geriatric_2015_Guidelines.txt
81,90,decreased,decreased,C0442797,1.0,{'T033'},1,827,ACS_NSQIP_Geriatric_2015_Guidelines.txt
31,37,fluids,fluids,C0016286,1.0,{'T061'},1,827,ACS_NSQIP_Geriatric_2015_Guidelines.txt
131,145,fluid overload,fluid overload,C0546817,1.0,{'T046'},0,828,ACS_NSQIP_Geriatric_2015_Guidelines.txt
54,64,strategies,strategies,C0679199,1.0,{'T041'},1,828,ACS_NSQIP_Geriatric_2015_Guidelines.txt
103,113,strategies,strategies,C0679199,1.0,{'T041'},1,828,ACS_NSQIP_Geriatric_2015_Guidelines.txt
40,44,goal,goal,C0018017,1.0,{'T170'},0,828,ACS_NSQIP_Geriatric_2015_Guidelines.txt
16,22,review,review,C0282443,1.0,{'T170'},0,829,ACS_NSQIP_Geriatric_2015_Guidelines.txt
96,112,fluid management,fluid management,C0553741,1.0,{'T061'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
325,341,fluid management,fluid management,C0553741,1.0,{'T061'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
127,140,interventions,interventions,C0886296,1.0,{'T058'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
113,123,strategies,strategies,C0679199,1.0,{'T041'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
401,411,strategies,strategies,C0679199,1.0,{'T041'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
52,61,practices,practices,C0237607,1.0,{'T041'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
342,351,protocols,protocols,C0442711,1.0,{'T170'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
87,95,specific,specific,C1552740,1.0,{'T170'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
316,324,specific,specific,C1552740,1.0,{'T170'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
201,208,therapy,therapy,C0087111,1.0,{'T061'},0,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
471,478,therapy,therapy,C0087111,1.0,{'T061'},0,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
275,281,groups,groups,C1552839,1.0,{'T170'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
389,395,fluids,fluids,C0016286,1.0,{'T061'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
294,299,stand,stand,C0596013,1.0,{'T033'},1,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
187,191,goal,goal,C0018017,1.0,{'T170'},0,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
457,461,goal,goal,C0018017,1.0,{'T170'},0,831,ACS_NSQIP_Geriatric_2015_Guidelines.txt
52,62,definition,definition,C1704788,1.0,{'T170'},1,832,ACS_NSQIP_Geriatric_2015_Guidelines.txt
104,114,monitoring,monitoring,C0150369,1.0,{'T058'},0,832,ACS_NSQIP_Geriatric_2015_Guidelines.txt
80,88,strategy,strategy,C0679199,1.0,{'T041'},0,832,ACS_NSQIP_Geriatric_2015_Guidelines.txt
103,114,medications,medications,C0013227,1.0,{'T121'},1,833,ACS_NSQIP_Geriatric_2015_Guidelines.txt
173,183,blood flow,blood flow,C0232338,1.0,{'T039'},0,833,ACS_NSQIP_Geriatric_2015_Guidelines.txt
78,84,fluids,fluids,C0016286,1.0,{'T061'},1,833,ACS_NSQIP_Geriatric_2015_Guidelines.txt
16,52,administration of intravenous fluids,administration of intravenous fluids,C0522792,1.0,{'T061'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
687,703,fluid management,fluid management,C0553741,1.0,{'T061'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
385,399,cardiac output,cardiac output,C2007409,1.0,{'T033'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
385,399,cardiac output,cardiac output,C0007165,1.0,{'T201'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
239,252,complications,complications,C0009566,1.0,{'T046'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
527,540,meta-analysis,meta-analysis,C0282458,1.0,{'T170'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
561,573,complication,complication,C0009566,1.0,{'T046'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
109,120,anesthetics,anesthetics,C0002932,1.0,{'T121'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
138,149,anxiolytics,anxiolytics,C0040616,1.0,{'T121'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
407,418,hemodynamic,hemodynamic,C4281788,1.0,{'T059'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
122,132,analgesics,analgesics,C0002771,1.0,"{'T109', 'T131', 'T121'}",0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
153,163,physiology,physiology,C0031843,1.0,{'T039'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
601,611,literature,literature,C0023866,1.0,{'T170'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
741,751,strategies,strategies,C0679199,1.0,{'T041'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
838,848,operations,operations,C3244306,1.0,{'T170'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
859,869,monitoring,monitoring,C0150369,1.0,{'T058'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
427,436,algorithm,algorithm,C0002045,1.0,{'T170'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
642,651,practices,practices,C0237607,1.0,{'T041'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
715,724,avoidance,avoidance,C0870186,1.0,{'T041'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
419,426,therapy,therapy,C0087111,1.0,{'T061'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
553,560,reduced,reduced,C0392756,1.0,{'T033'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
998,1005,therapy,therapy,C0087111,1.0,{'T061'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
169,175,review,review,C0282443,1.0,{'T170'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
102,107,aging,aging,C0001811,1.0,{'T040'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
188,192,note,note,C1317574,1.0,{'T170'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
508,512,data,data,C3245479,1.0,{'T074'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
984,988,goal,goal,C0018017,1.0,{'T170'},0,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
321,324,low,low,C1550472,1.0,{'T170'},1,834,ACS_NSQIP_Geriatric_2015_Guidelines.txt
82,89,SECTION,section,C1552858,1.0,{'T170'},1,835,ACS_NSQIP_Geriatric_2015_Guidelines.txt
225,229,Page,Page,C1704732,1.0,{'T170'},1,835,ACS_NSQIP_Geriatric_2015_Guidelines.txt
32,59,postoperative complications,postoperative complications,C0032787,1.0,{'T046'},1,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
123,146,pulmonary complications,pulmonary complications,C0281169,1.0,{'T046'},0,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
171,194,urinary tract infection,urinary tract infection,C0042029,1.0,{'T047'},0,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
202,217,pressure ulcers,pressure ulcers,C4554531,1.0,{'T047'},1,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
155,169,undernutrition,undernutrition,C0162429,1.0,{'T047'},0,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
113,121,delirium,delirium,C0011206,1.0,{'T048'},0,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
5,12,section,section,C1552858,1.0,{'T170'},1,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
73,79,common,common,C3245511,1.0,{'T170'},1,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
148,153,falls,falls,C0085639,1.0,{'T033'},1,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
196,199,UTI,uti,C0042029,1.0,{'T047'},0,836,ACS_NSQIP_Geriatric_2015_Guidelines.txt
26,53,postoperative complications,postoperative complications,C0032787,1.0,{'T046'},1,837,ACS_NSQIP_Geriatric_2015_Guidelines.txt
67,79,risk factors,risk factors,C0455624,1.0,{'T033'},1,837,ACS_NSQIP_Geriatric_2015_Guidelines.txt
67,79,risk factors,risk factors,C1553898,1.0,{'T170'},1,837,ACS_NSQIP_Geriatric_2015_Guidelines.txt
67,79,risk factors,risk factors,C0035648,1.0,{'T033'},0,837,ACS_NSQIP_Geriatric_2015_Guidelines.txt
60,66,common,common,C3245511,1.0,{'T170'},1,837,ACS_NSQIP_Geriatric_2015_Guidelines.txt
172,185,interventions,interventions,C0886296,1.0,{'T058'},1,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
42,52,evaluation,evaluation,C1261322,1.0,{'T058'},1,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
42,52,evaluation,evaluation,C0220825,1.0,{'T058'},0,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
85,92,surgery,surgery,C1457907,1.0,{'T033'},1,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
85,92,surgery,surgery,C0543467,1.0,{'T061'},0,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
198,205,address,address,C1442065,1.0,{'T170'},1,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
12,16,help,help,C1552861,1.0,{'T170'},1,838,ACS_NSQIP_Geriatric_2015_Guidelines.txt
93,114,prevention strategies,prevention strategies,C0679716,1.0,{'T170'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
363,381,discharge planning,discharge planning,C0012622,1.0,{'T058'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
255,270,treatment goals,treatment goals,C0679840,1.0,{'T170'},0,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
308,321,interventions,interventions,C0886296,1.0,{'T058'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
451,464,interventions,interventions,C0886296,1.0,{'T058'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
210,222,risk factors,risk factors,C0455624,1.0,{'T033'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
210,222,risk factors,risk factors,C1553898,1.0,{'T170'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
210,222,risk factors,risk factors,C0035648,1.0,{'T033'},0,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
28,39,assessments,assessments,C1261322,1.0,{'T058'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
158,169,health care,health care,C0086388,1.0,{'T058'},0,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
145,154,education,education,C0424927,1.0,{'T033'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C0348899,1.0,{'T191'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C0496779,1.0,{'T191'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C0496860,1.0,{'T191'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C0869813,1.0,{'T061'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C1269000,1.0,{'T023'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C4037994,1.0,{'T023'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
552,560,Appendix,Appendix,C0003617,1.0,{'T023'},0,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
133,140,address,address,C1442065,1.0,{'T170'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
483,490,Section,Section,C0700320,1.0,{'T059'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
483,490,Section,Section,C1551341,1.0,{'T170'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
236,242,family,family,C1301584,1.0,{'T170'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
395,399,care,care,C0580931,1.0,{'T033'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
523,527,care,care,C0580931,1.0,{'T033'},1,839,ACS_NSQIP_Geriatric_2015_Guidelines.txt
100,110,Evaluation,Evaluation,C0220825,1.0,{'T058'},0,840,ACS_NSQIP_Geriatric_2015_Guidelines.txt
100,110,Evaluation,Evaluation,C1261322,1.0,{'T058'},0,840,ACS_NSQIP_Geriatric_2015_Guidelines.txt
82,89,SECTION,section,C1552858,1.0,{'T170'},1,840,ACS_NSQIP_Geriatric_2015_Guidelines.txt
196,200,Page,Page,C1704732,1.0,{'T170'},1,840,ACS_NSQIP_Geriatric_2015_Guidelines.txt
44,64,cognitive impairment,cognitive impairment,C0338656,1.0,{'T048'},0,841,ACS_NSQIP_Geriatric_2015_Guidelines.txt
0,10,Prevention,Prevention,C0199176,1.0,{'T061'},0,841,ACS_NSQIP_Geriatric_2015_Guidelines.txt
22,32,Strategies,Strategies,C0679199,1.0,{'T041'},1,841,ACS_NSQIP_Geriatric_2015_Guidelines.txt
35,43,Delirium,Delirium,C0011206,1.0,{'T048'},0,841,ACS_NSQIP_Geriatric_2015_Guidelines.txt
679,701,Aspiration precautions,Aspiration precautions,C0150138,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
624,644,incentive spirometry,incentive spirometry,C0454512,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
887,907,occupational therapy,occupational therapy,C1318464,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
600,619,Chest physiotherapy,Chest physiotherapy,C0199467,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1406,1425,Nutritional support,Nutritional support,C0242739,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
462,479,treatment options,treatment options,C0683525,1.0,{'T033'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1053,1068,Supplementation,Supplementation,C0242297,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1455,1470,Pressure ulcers,Pressure ulcers,C4554531,1.0,{'T047'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1654,1669,Pain Management,Pain Management,C0002766,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1124,1138,Foley catheter,Foley catheter,C0179804,1.0,{'T074'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
584,597,complications,complications,C0009566,1.0,{'T046'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1107,1120,documentation,documentation,C0175636,1.0,{'T058'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1107,1120,documentation,documentation,C0920316,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
2,14,Pain control,Pain control,C1304888,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
152,164,hearing aids,hearing aids,C0018768,1.0,{'T074'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
533,545,pain control,pain control,C1304888,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
653,665,mobilization,mobilization,C0185112,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
653,665,mobilization,mobilization,C2080791,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
756,768,hearing aids,hearing aids,C0018768,1.0,{'T074'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
846,858,mobilization,mobilization,C0185112,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
846,858,mobilization,mobilization,C2080791,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1355,1367,mobilization,mobilization,C0185112,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1355,1367,mobilization,mobilization,C2080791,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
264,275,medications,medications,C0013227,1.0,{'T121'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
310,321,medications,medications,C0013227,1.0,{'T121'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
351,362,medications,medications,C0013227,1.0,{'T121'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
380,390,acute pain,acute pain,C0184567,1.0,{'T184'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1088,1098,prevention,prevention,C0199176,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1563,1573,Wound care,Wound care,C0886052,1.0,{'T061'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1601,1611,guidelines,guidelines,C0162791,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1601,1611,guidelines,guidelines,C0220845,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1601,1611,guidelines,guidelines,C0282423,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1633,1643,Guidelines,Guidelines,C0162791,1.0,{'T170'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
185,194,catheters,catheters,C0085590,1.0,{'T074'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
230,239,syndromes,syndromes,C0039082,1.0,{'T047'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
402,411,education,education,C0424927,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
562,571,titration,titration,C0162621,1.0,{'T059'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
574,583,Pulmonary,Pulmonary,C2707265,1.0,{'T201'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
574,583,Pulmonary,Pulmonary,C4522268,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
704,713,Fall risk,Fall risk,C1268740,1.0,{'T033'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
716,725,Universal,Universal,C1552870,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
782,791,Scheduled,Scheduled,C0086960,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
816,825,treatment,treatment,C0087111,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
816,825,treatment,treatment,C3887704,1.0,{'T058'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
980,989,nutrition,nutrition,C0392209,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
980,989,nutrition,nutrition,C1442959,1.0,{'T040'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1551,1560,nutrition,nutrition,C0392209,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1551,1560,nutrition,nutrition,C1442959,1.0,{'T040'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
82,90,protocol,protocol,C0442711,1.0,{'T170'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
548,556,Vigilant,Vigilant,C0043012,1.0,{'T041'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
548,556,Vigilant,Vigilant,C5240704,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
829,837,delirium,delirium,C0011206,1.0,{'T048'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1027,1035,Dentures,Dentures,C0011394,1.0,{'T074'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1152,1160,Catheter,Catheter,C1546572,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1152,1160,Catheter,Catheter,C4489545,1.0,{'T074'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1152,1160,Catheter,Catheter,C0085590,1.0,{'T074'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1489,1497,pressure,pressure,C0460139,1.0,{'T033'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1624,1632,Practice,Practice,C0237607,1.0,{'T041'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
197,204,Monitor,Monitor,C0596972,1.0,{'T074'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
197,204,Monitor,Monitor,C0181904,1.0,{'T074'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
496,503,history,history,C0262512,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
496,503,history,history,C2004062,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
496,503,history,history,C0262926,1.0,{'T033'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
933,940,walking,walking,C2346415,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
933,940,walking,walking,C2368355,1.0,{'T184'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1579,1586,Section,Section,C0700320,1.0,{'T059'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1579,1586,Section,Section,C1551341,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
120,126,family,family,C1301584,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
141,147,Vision,Vision,C2707266,1.0,{'T201'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
141,147,Vision,Vision,C0042789,1.0,{'T040'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
178,184,Remove,Remove,C1548394,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
745,751,Vision,Vision,C2707266,1.0,{'T201'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
745,751,Vision,Vision,C0042789,1.0,{'T040'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
992,998,Resume,Resume,C1880201,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1383,1389,Family,Family,C3244301,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
61,66,sleep,sleep,C0037313,1.0,{'T040'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
76,81,sleep,sleep,C0037313,1.0,{'T040'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1519,1524,shear,shear,C0175735,1.0,{'T074'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1519,1524,shear,shear,C0205013,1.0,{'T061'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1525,1530,force,force,C0441722,1.0,{'T067'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1648,1653,Acute,Acute,C1547229,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1648,1653,Acute,Acute,C1547295,1.0,{'T170'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
491,495,pain,pain,C0030193,1.0,{'T184'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
726,730,fall,fall,C0085639,1.0,{'T033'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1161,1165,care,care,C0580931,1.0,{'T033'},1,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1175,1179,hand,hand,C0018563,1.0,{'T023'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
1084,1087,UTI,uti,C0042029,1.0,{'T047'},0,842,ACS_NSQIP_Geriatric_2015_Guidelines.txt
97,119,Postoperative Delirium,Postoperative Delirium,C0920253,1.0,{'T048'},1,843,ACS_NSQIP_Geriatric_2015_Guidelines.txt
82,89,SECTION,section,C1552858,1.0,{'T170'},1,843,ACS_NSQIP_Geriatric_2015_Guidelines.txt
201,205,Page,Page,C1704732,1.0,{'T170'},1,843,ACS_NSQIP_Geriatric_2015_Guidelines.txt
53,79,postoperative complication,postoperative complication,C0032787,1.0,{'T046'},0,844,ACS_NSQIP_Geriatric_2015_Guidelines.txt
0,8,Delirium,Delirium,C0011206,1.0,{'T048'},0,844,ACS_NSQIP_Geriatric_2015_Guidelines.txt
94,108,Identification,Identification,C0020792,1.0,{'T041'},0,845,ACS_NSQIP_Geriatric_2015_Guidelines.txt
82,89,SECTION,section,C1552858,1.0,{'T170'},1,845,ACS_NSQIP_Geriatric_2015_Guidelines.txt
212,216,Page,Page,C1704732,1.0,{'T170'},1,845,ACS_NSQIP_Geriatric_2015_Guidelines.txt
250,271,presence of infection,presence of infection,C0449970,1.0,{'T033'},1,846,ACS_NSQIP_Geriatric_2015_Guidelines.txt
146,163,cognitive decline,cognitive decline,C0338656,1.0,{'T048'},1,846,ACS_NSQIP_Geriatric_2015_Guidelines.txt
98,110,risk factors,risk factors,C0455624,1.0,{'T033'},1,846,ACS_NSQIP_Geriatric_2015_Guidelines.txt
